Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Month,Dates
08:00 ,86 F,66 F,51 %,SSE,6 mph,0 mph,26.73 in,0.0 in,Partly Cloudy,07,2020-07-23
08:30 ,86 F,66 F,51 %,S,5 mph,0 mph,26.73 in,0.0 in,Partly Cloudy,07,2020-07-23
09:00 ,84 F,66 F,55 %,SSE,5 mph,0 mph,26.70 in,0.0 in,Partly Cloudy,07,2020-07-23
09:30 ,86 F,66 F,51 %,ESE,5 mph,0 mph,26.70 in,0.0 in,Partly Cloudy,07,2020-07-23
10:00 ,84 F,66 F,55 %,SE,6 mph,0 mph,26.70 in,0.0 in,Partly Cloudy,07,2020-07-23
10:30 ,84 F,66 F,55 %,SE,5 mph,0 mph,26.70 in,0.0 in,Mostly Cloudy,07,2020-07-23
11:00 ,84 F,68 F,58 %,E,3 mph,0 mph,26.70 in,0.0 in,Mostly Cloudy,07,2020-07-23
11:30 ,82 F,70 F,66 %,E,6 mph,0 mph,26.70 in,0.0 in,Mostly Cloudy,07,2020-07-23
12:00 ,79 F,73 F,83 %,E,9 mph,0 mph,26.73 in,0.0 in,Fog,07,2020-07-23
12:06 ,79 F,73 F,83 %,ENE,8 mph,0 mph,26.73 in,0.0 in,Thunder,07,2020-07-23
12:30 ,77 F,75 F,94 %,NE,7 mph,0 mph,26.73 in,0.0 in,Thunder,07,2020-07-23
13:00,75 F,73 F,94 %,NW,5 mph,0 mph,26.75 in,0.0 in,Thunder,07,2020-07-23
13:30,75 F,75 F,100 %,VAR,3 mph,0 mph,26.75 in,0.0 in,Thunder,07,2020-07-23
14:00,73 F,73 F,100 %,W,7 mph,0 mph,26.78 in,0.0 in,Thunder,07,2020-07-23
14:30,73 F,73 F,100 %,WNW,5 mph,0 mph,26.78 in,0.0 in,Thunder,07,2020-07-23
15:00,73 F,73 F,100 %,SW,10 mph,0 mph,26.78 in,0.0 in,Light Rain with Thunder,07,2020-07-23
15:30,72 F,72 F,100 %,SSE,7 mph,0 mph,26.81 in,0.0 in,Light Rain with Thunder,07,2020-07-23
16:00,68 F,68 F,100 %,SE,6 mph,0 mph,26.81 in,0.0 in,Light Rain with Thunder,07,2020-07-23
16:30,68 F,68 F,100 %,VAR,2 mph,0 mph,26.81 in,0.0 in,Light Rain with Thunder,07,2020-07-23
17:00,68 F,68 F,100 %,VAR,3 mph,0 mph,26.83 in,0.0 in,Rain,07,2020-07-23
17:30,68 F,68 F,100 %,VAR,3 mph,0 mph,26.81 in,0.0 in,Rain,07,2020-07-23
18:00,77 F,73 F,89 %,S,6 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-23
18:30,75 F,75 F,100 %,VAR,2 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-23
19:00,75 F,75 F,100 %,VAR,1 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-23
19:30,73 F,73 F,100 %,VAR,2 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-23
20:00,72 F,72 F,100 %,WNW,5 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-23
20:30,72 F,72 F,100 %,VAR,2 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-23
21:00,72 F,72 F,100 %,WNW,3 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-23
21:30,72 F,72 F,100 %,W,3 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-23
22:00,73 F,73 F,100 %,WSW,5 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-23
22:30,72 F,72 F,100 %,VAR,2 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-23
23:00,72 F,72 F,100 %,W,5 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-23
00:30 ,70 F,70 F,100 %,VAR,3 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
01:00 ,72 F,72 F,100 %,VAR,2 mph,0 mph,26.78 in,0.0 in,Light Rain,07,2020-07-24
01:30 ,70 F,70 F,100 %,VAR,2 mph,0 mph,26.78 in,0.0 in,Light Rain,07,2020-07-24
02:00 ,72 F,72 F,100 %,WSW,6 mph,0 mph,26.78 in,0.0 in,Light Drizzle,07,2020-07-24
02:30 ,72 F,72 F,100 %,WNW,5 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
03:00 ,72 F,72 F,100 %,WSW,6 mph,0 mph,26.81 in,0.0 in,Fog,07,2020-07-24
03:30 ,73 F,73 F,100 %,WSW,9 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
04:00 ,73 F,73 F,100 %,WNW,8 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
04:30 ,75 F,75 F,100 %,WNW,8 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
05:00 ,75 F,73 F,94 %,W,7 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
05:30 ,77 F,73 F,89 %,WSW,7 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
05:30 ,77 F,73 F,89 %,W,9 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
06:00 ,79 F,73 F,83 %,SW,8 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
06:00 ,77 F,73 F,89 %,W,6 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
06:30 ,79 F,73 F,83 %,WSW,8 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-24
07:00 ,79 F,72 F,78 %,WSW,9 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-24
07:30 ,79 F,73 F,83 %,SSW,10 mph,0 mph,26.75 in,0.0 in,Mostly Cloudy,07,2020-07-24
08:00 ,79 F,72 F,78 %,SSW,9 mph,0 mph,26.75 in,0.0 in,Mostly Cloudy,07,2020-07-24
08:30 ,81 F,70 F,70 %,SSW,9 mph,0 mph,26.75 in,0.0 in,Mostly Cloudy,07,2020-07-24
09:00 ,81 F,70 F,70 %,SW,7 mph,0 mph,26.73 in,0.0 in,Mostly Cloudy,07,2020-07-24
09:30 ,79 F,73 F,83 %,S,9 mph,0 mph,26.73 in,0.0 in,Mostly Cloudy,07,2020-07-24
10:00 ,79 F,73 F,83 %,S,9 mph,0 mph,26.73 in,0.0 in,Partly Cloudy,07,2020-07-24
10:30 ,79 F,72 F,78 %,S,12 mph,0 mph,26.73 in,0.0 in,Partly Cloudy,07,2020-07-24
11:00 ,79 F,72 F,78 %,S,12 mph,0 mph,26.73 in,0.0 in,Partly Cloudy,07,2020-07-24
11:30 ,79 F,70 F,74 %,SSW,10 mph,0 mph,26.73 in,0.0 in,Partly Cloudy,07,2020-07-24
12:00 ,79 F,72 F,78 %,SSW,7 mph,0 mph,26.73 in,0.0 in,Partly Cloudy,07,2020-07-24
12:30 ,79 F,72 F,78 %,SSW,8 mph,0 mph,26.73 in,0.0 in,Partly Cloudy,07,2020-07-24
13:00,77 F,72 F,83 %,SSW,7 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-24
13:30,77 F,72 F,83 %,S,5 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-24
14:00,77 F,73 F,89 %,VAR,3 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-24
15:00,75 F,73 F,94 %,SSW,5 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
15:30,75 F,73 F,94 %,SSW,5 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
16:00,75 F,75 F,100 %,SSW,5 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
16:30,75 F,75 F,100 %,SSW,5 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
17:00,75 F,75 F,100 %,SSW,5 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
17:30,73 F,73 F,100 %,SW,7 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-24
18:00,70 F,70 F,100 %,CALM,0 mph,0 mph,26.78 in,0.0 in,Rain,07,2020-07-24
18:30,70 F,70 F,100 %,VAR,3 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
19:00,70 F,70 F,100 %,VAR,2 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
19:30,70 F,70 F,100 %,VAR,3 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
20:00,70 F,70 F,100 %,VAR,2 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
20:30,70 F,70 F,100 %,VAR,2 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
21:00,72 F,72 F,100 %,VAR,1 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
21:30,72 F,72 F,100 %,S,3 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
22:00,72 F,72 F,100 %,SSW,3 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
22:30,70 F,70 F,100 %,VAR,3 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
23:00,72 F,72 F,100 %,VAR,3 mph,0 mph,26.78 in,0.0 in,Fog,07,2020-07-24
00:30 ,68 F,68 F,100 %,W,5 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-25
01:00 ,68 F,68 F,100 %,W,6 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-25
01:30 ,68 F,68 F,100 %,W,5 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-25
02:00 ,70 F,70 F,100 %,W,7 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
02:30 ,70 F,70 F,100 %,W,9 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
03:00 ,72 F,72 F,100 %,W,7 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
03:30 ,72 F,72 F,100 %,W,9 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
04:00 ,73 F,72 F,94 %,WSW,10 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
04:30 ,73 F,72 F,94 %,WSW,12 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-25
05:00 ,75 F,72 F,89 %,WSW,8 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
05:30 ,79 F,72 F,78 %,W,10 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
05:30 ,77 F,72 F,83 %,WSW,10 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
06:00 ,79 F,72 F,78 %,W,10 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
06:00 ,79 F,70 F,74 %,W,12 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
06:30 ,79 F,70 F,74 %,WSW,14 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
07:00 ,82 F,66 F,58 %,WSW,15 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-25
07:30 ,82 F,68 F,62 %,W,12 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-25
08:00 ,82 F,68 F,62 %,WNW,10 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-25
08:30 ,82 F,68 F,62 %,WNW,8 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-25
09:00 ,84 F,66 F,55 %,W,12 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-25
09:30 ,82 F,66 F,58 %,W,12 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-25
10:00 ,81 F,66 F,61 %,W,8 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-25
10:30 ,82 F,64 F,54 %,W,10 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-25
11:00 ,81 F,68 F,65 %,W,8 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-25
11:30 ,77 F,64 F,65 %,W,18 mph,0 mph,26.75 in,0.0 in,Mostly Cloudy,07,2020-07-25
12:00 ,77 F,66 F,69 %,W,13 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-25
12:30 ,77 F,66 F,69 %,W,10 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-25
13:00,77 F,66 F,69 %,W,14 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-25
13:30,75 F,68 F,78 %,WSW,9 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-25
14:00,73 F,72 F,94 %,W,10 mph,0 mph,26.83 in,0.0 in,Drizzle,07,2020-07-25
14:30,73 F,73 F,100 %,W,7 mph,0 mph,26.83 in,0.0 in,Drizzle,07,2020-07-25
15:30,73 F,73 F,100 %,WSW,7 mph,0 mph,26.86 in,0.0 in,Drizzle,07,2020-07-25
16:00,73 F,73 F,100 %,SW,7 mph,0 mph,26.89 in,0.0 in,Mostly Cloudy,07,2020-07-25
16:30,73 F,73 F,100 %,SW,7 mph,0 mph,26.89 in,0.0 in,Mostly Cloudy,07,2020-07-25
17:00,73 F,73 F,100 %,SSW,6 mph,0 mph,26.89 in,0.0 in,Light Rain,07,2020-07-25
17:30,72 F,72 F,100 %,SSW,7 mph,0 mph,26.89 in,0.0 in,Light Rain,07,2020-07-25
18:00,73 F,73 F,100 %,SW,7 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-25
18:30,73 F,73 F,100 %,WSW,8 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-25
19:00,72 F,72 F,100 %,W,8 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-25
19:30,72 F,72 F,100 %,W,12 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-25
20:00,72 F,72 F,100 %,W,10 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-25
20:30,72 F,72 F,100 %,W,8 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-25
21:00,70 F,70 F,100 %,W,7 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-25
21:30,70 F,70 F,100 %,WNW,5 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-25
22:00,70 F,70 F,100 %,WNW,5 mph,0 mph,26.75 in,0.0 in,Mostly Cloudy,07,2020-07-25
22:30,70 F,70 F,100 %,W,5 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-25
23:00,70 F,70 F,100 %,W,5 mph,0 mph,26.78 in,0.0 in,Mostly Cloudy,07,2020-07-25
00:30 ,70 F,70 F,100 %,W,10 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-26
01:00 ,70 F,70 F,100 %,W,9 mph,0 mph,26.81 in,0.0 in,Mostly Cloudy,07,2020-07-26
01:30 ,70 F,70 F,100 %,W,7 mph,0 mph,26.83 in,0.0 in,Mostly Cloudy,07,2020-07-26
02:00 ,70 F,70 F,100 %,W,10 mph,0 mph,26.83 in,0.0 in,Mostly Cloudy,07,2020-07-26
02:30 ,70 F,70 F,100 %,W,10 mph,0 mph,26.83 in,0.0 in,Mostly Cloudy,07,2020-07-26
03:00 ,70 F,70 F,100 %,W,8 mph,0 mph,26.86 in,0.0 in,Mostly Cloudy,07,2020-07-26
03:30 ,72 F,72 F,100 %,WSW,12 mph,0 mph,26.86 in,0.0 in,Mostly Cloudy,07,2020-07-26
04:00 ,72 F,72 F,100 %,WSW,10 mph,0 mph,26.89 in,0.0 in,Mostly Cloudy,07,2020-07-26
04:30 ,73 F,72 F,94 %,WSW,10 mph,0 mph,26.89 in,0.0 in,Mostly Cloudy,07,2020-07-26
05:00 ,75 F,72 F,89 %,W,14 mph,0 mph,26.89 in,0.0 in,Mostly Cloudy,07,2020-07-26
05:30 ,75 F,70 F,83 %,W,15 mph,0 mph,26.89 in,0.0 in,Mostly Cloudy,07,2020-07-26
05:30 ,79 F,70 F,74 %,W,14 mph,0 mph,26.86 in,0.0 in,Mostly Cloudy,07,2020-07-26
06:00 ,79 F,70 F,74 %,W,16 mph,0 mph,26.86 in,0.0 in,Mostly Cloudy,07,2020-07-26
06:00 ,77 F,72 F,83 %,W,15 mph,0 mph,26.89 in,0.0 in,Mostly Cloudy,07,2020-07-26
06:30 ,79 F,68 F,69 %,W,15 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-26
07:00 ,79 F,68 F,69 %,WNW,13 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-26
07:30 ,79 F,68 F,69 %,W,13 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-26
08:00 ,81 F,68 F,65 %,W,13 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-26
08:30 ,81 F,68 F,65 %,W,14 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-26
09:00 ,81 F,66 F,61 %,W,15 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-26
09:30 ,82 F,66 F,58 %,W,14 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-26
10:30 ,81 F,66 F,61 %,W,14 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-26
11:00 ,82 F,66 F,58 %,W,13 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-26
11:30 ,81 F,64 F,58 %,W,12 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-26
12:00 ,81 F,64 F,58 %,W,10 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-26
12:30 ,79 F,66 F,65 %,WNW,8 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-26
13:00,79 F,68 F,69 %,W,8 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-26
13:30,77 F,68 F,74 %,W,9 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-26
14:00,77 F,70 F,78 %,W,7 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-26
14:30,75 F,70 F,83 %,W,8 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-26
15:00,75 F,70 F,83 %,W,9 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-26
15:30,75 F,70 F,83 %,W,12 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-26
16:00,75 F,72 F,89 %,W,12 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,07,2020-07-26
17:00,73 F,72 F,94 %,W,8 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,07,2020-07-26
17:30,73 F,72 F,94 %,W,8 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-26
18:00,72 F,72 F,100 %,SSW,6 mph,0 mph,26.89 in,0.0 in,Light Rain,07,2020-07-26
18:30,72 F,72 F,100 %,S,5 mph,0 mph,26.89 in,0.0 in,Light Rain,07,2020-07-26
19:00,72 F,72 F,100 %,SSW,6 mph,0 mph,26.89 in,0.0 in,Light Rain,07,2020-07-26
19:30,70 F,70 F,100 %,SW,7 mph,0 mph,26.86 in,0.0 in,Light Rain,07,2020-07-26
20:00,70 F,70 F,100 %,SSW,7 mph,0 mph,26.86 in,0.0 in,Light Rain,07,2020-07-26
20:30,70 F,70 F,100 %,WSW,9 mph,0 mph,26.83 in,0.0 in,Light Rain,07,2020-07-26
21:00,70 F,70 F,100 %,WSW,10 mph,0 mph,26.83 in,0.0 in,Light Rain,07,2020-07-26
21:30,70 F,70 F,100 %,WSW,12 mph,0 mph,26.83 in,0.0 in,Light Rain,07,2020-07-26
22:00,70 F,70 F,100 %,W,13 mph,0 mph,26.83 in,0.0 in,Light Rain,07,2020-07-26
22:30,70 F,70 F,100 %,W,14 mph,0 mph,26.81 in,0.0 in,Light Rain,07,2020-07-26
23:00,70 F,70 F,100 %,W,15 mph,0 mph,26.81 in,0.0 in,Drizzle,07,2020-07-26
00:30 ,68 F,68 F,100 %,W,5 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
01:00 ,66 F,66 F,100 %,WNW,3 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
01:30 ,68 F,68 F,100 %,W,5 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-27
02:00 ,68 F,68 F,100 %,W,7 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-27
02:30 ,70 F,70 F,100 %,W,8 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-27
03:00 ,72 F,72 F,100 %,W,13 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-27
03:30 ,72 F,72 F,100 %,WNW,12 mph,0 mph,26.89 in,0.0 in,Fair,07,2020-07-27
04:00 ,73 F,70 F,88 %,W,12 mph,0 mph,26.89 in,0.0 in,Fair,07,2020-07-27
04:30 ,75 F,70 F,83 %,WNW,12 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,07,2020-07-27
05:00 ,77 F,68 F,74 %,WNW,14 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,07,2020-07-27
05:30 ,79 F,66 F,65 %,WNW,14 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
05:30 ,79 F,68 F,69 %,W,13 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-27
06:00 ,81 F,66 F,61 %,WNW,12 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
06:00 ,79 F,66 F,65 %,WNW,14 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-27
06:30 ,81 F,68 F,65 %,WNW,10 mph,22 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
07:00 ,82 F,66 F,58 %,WNW,12 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-27
09:00 ,84 F,64 F,51 %,WNW,12 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-27
09:30 ,81 F,68 F,65 %,NW,12 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-27
10:00 ,81 F,68 F,65 %,VAR,8 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-27
10:30 ,81 F,70 F,70 %,NW,8 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-27
11:00 ,81 F,72 F,74 %,NW,6 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-27
11:30 ,79 F,70 F,74 %,NW,6 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-27
12:00 ,79 F,70 F,74 %,WNW,5 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-27
12:30 ,79 F,72 F,78 %,WNW,5 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-27
13:00,79 F,73 F,83 %,VAR,2 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-27
13:30,77 F,73 F,89 %,VAR,3 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-27
14:00,77 F,73 F,89 %,W,5 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-27
14:30,75 F,73 F,94 %,WNW,3 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-27
15:00,75 F,73 F,94 %,W,17 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
15:30,73 F,73 F,100 %,W,13 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
16:00,72 F,72 F,100 %,W,9 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
16:30,72 F,72 F,100 %,W,9 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-27
17:00,72 F,72 F,100 %,W,7 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
17:30,72 F,72 F,100 %,W,6 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
18:00,72 F,72 F,100 %,W,7 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-27
18:30,72 F,72 F,100 %,W,7 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-27
19:00,72 F,72 F,100 %,W,8 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-27
19:30,70 F,70 F,100 %,WNW,3 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,07,2020-07-27
20:00,70 F,70 F,100 %,W,7 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
20:30,70 F,70 F,100 %,W,7 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
21:00,70 F,70 F,100 %,W,9 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
21:30,70 F,70 F,100 %,W,8 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
22:00,70 F,70 F,100 %,W,7 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
22:30,68 F,68 F,100 %,WNW,5 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
23:00,68 F,68 F,100 %,WNW,6 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-27
00:30 ,70 F,70 F,100 %,W,8 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-28
01:00 ,68 F,68 F,100 %,WNW,6 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-28
01:30 ,68 F,68 F,100 %,W,7 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-28
02:00 ,70 F,70 F,100 %,WNW,9 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-28
02:30 ,70 F,70 F,100 %,WNW,10 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-28
03:00 ,72 F,72 F,100 %,WNW,12 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-28
03:30 ,72 F,72 F,100 %,WNW,13 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-28
04:30 ,75 F,72 F,89 %,WNW,12 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-28
05:00 ,77 F,72 F,83 %,NW,10 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-28
05:30 ,77 F,72 F,83 %,NW,9 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,07,2020-07-28
05:30 ,79 F,70 F,74 %,NW,10 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-28
06:00 ,77 F,72 F,83 %,WNW,12 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-28
06:00 ,81 F,70 F,70 %,NW,10 mph,0 mph,26.81 in,0.0 in,Partly Cloudy,07,2020-07-28
06:30 ,81 F,70 F,70 %,NW,12 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-28
07:00 ,81 F,68 F,65 %,WNW,12 mph,0 mph,26.78 in,0.0 in,Partly Cloudy,07,2020-07-28
07:30 ,81 F,68 F,65 %,VAR,12 mph,0 mph,26.75 in,0.0 in,Partly Cloudy,07,2020-07-28
