Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Month,Dates
06:00 ,90 F,70 F,52 %,WSW,6 mph,0 mph,27.92 in,0.0 in,Partly Cloudy,06,2020-06-24
06:00 ,88 F,70 F,55 %,WSW,6 mph,0 mph,27.95 in,0.0 in,Partly Cloudy,06,2020-06-24
06:30 ,90 F,68 F,49 %,WSW,6 mph,0 mph,27.92 in,0.0 in,Partly Cloudy,06,2020-06-24
07:00 ,90 F,68 F,49 %,WSW,6 mph,0 mph,27.92 in,0.0 in,Partly Cloudy,06,2020-06-24
07:30 ,91 F,66 F,43 %,SSW,5 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,06,2020-06-24
08:00 ,90 F,66 F,46 %,SW,5 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,06,2020-06-24
08:30 ,90 F,72 F,55 %,CALM,0 mph,0 mph,27.86 in,0.0 in,Partly Cloudy,06,2020-06-24
09:00 ,91 F,73 F,55 %,VAR,2 mph,0 mph,27.86 in,0.0 in,Partly Cloudy,06,2020-06-24
09:30 ,93 F,72 F,49 %,CALM,0 mph,0 mph,27.84 in,0.0 in,Partly Cloudy,06,2020-06-24
10:00 ,90 F,72 F,55 %,CALM,0 mph,0 mph,27.84 in,0.0 in,Partly Cloudy,06,2020-06-24
10:30 ,90 F,72 F,55 %,CALM,0 mph,0 mph,27.84 in,0.0 in,Partly Cloudy,06,2020-06-24
11:00 ,90 F,72 F,55 %,VAR,3 mph,0 mph,27.84 in,0.0 in,Partly Cloudy,06,2020-06-24
11:15 ,90 F,72 F,55 %,VAR,3 mph,0 mph,27.84 in,0.0 in,Drizzle,06,2020-06-24
11:30 ,90 F,73 F,59 %,VAR,3 mph,0 mph,27.84 in,0.0 in,Rain,06,2020-06-24
11:45 ,90 F,72 F,55 %,VAR,3 mph,0 mph,27.84 in,0.0 in,Drizzle,06,2020-06-24
12:00 ,82 F,73 F,74 %,NNW,9 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-24
12:30 ,79 F,73 F,83 %,WNW,7 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-24
13:00,81 F,73 F,79 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-24
13:30,79 F,73 F,83 %,W,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-24
14:00,79 F,73 F,83 %,VAR,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-24
14:30,79 F,72 F,78 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-24
15:00,79 F,72 F,78 %,CALM,0 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-24
02:30 ,79 F,72 F,78 %,WSW,9 mph,0 mph,27.95 in,0.0 in,Haze,06,2020-06-25
03:00 ,81 F,73 F,79 %,W,9 mph,0 mph,27.95 in,0.0 in,Haze,06,2020-06-25
03:30 ,82 F,73 F,74 %,SW,7 mph,0 mph,27.95 in,0.0 in,Haze,06,2020-06-25
04:00 ,82 F,73 F,74 %,WSW,7 mph,0 mph,27.95 in,0.0 in,Partly Cloudy,06,2020-06-25
04:30 ,84 F,73 F,70 %,SW,6 mph,0 mph,27.95 in,0.0 in,Partly Cloudy,06,2020-06-25
05:00 ,84 F,73 F,70 %,VAR,5 mph,0 mph,27.92 in,0.0 in,Partly Cloudy,06,2020-06-25
05:30 ,86 F,73 F,66 %,VAR,5 mph,0 mph,27.92 in,0.0 in,Partly Cloudy,06,2020-06-25
05:30 ,88 F,72 F,58 %,VAR,5 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,06,2020-06-25
06:00 ,90 F,72 F,55 %,VAR,5 mph,0 mph,27.89 in,0.0 in,Partly Cloudy,06,2020-06-25
06:00 ,86 F,73 F,66 %,VAR,5 mph,0 mph,27.92 in,0.0 in,Partly Cloudy,06,2020-06-25
06:30 ,90 F,70 F,52 %,SSE,6 mph,0 mph,27.86 in,0.0 in,Partly Cloudy,06,2020-06-25
07:00 ,91 F,70 F,49 %,SSW,9 mph,0 mph,27.86 in,0.0 in,Partly Cloudy,06,2020-06-25
07:30 ,91 F,72 F,52 %,SSE,6 mph,0 mph,27.86 in,0.0 in,Partly Cloudy,06,2020-06-25
08:00 ,91 F,73 F,55 %,VAR,3 mph,0 mph,27.84 in,0.0 in,Partly Cloudy,06,2020-06-25
08:30 ,91 F,75 F,59 %,VAR,3 mph,0 mph,27.84 in,0.0 in,Partly Cloudy,06,2020-06-25
09:00 ,91 F,73 F,55 %,CALM,0 mph,0 mph,27.84 in,0.0 in,Partly Cloudy,06,2020-06-25
09:30 ,91 F,73 F,55 %,VAR,5 mph,0 mph,27.81 in,0.0 in,Partly Cloudy,06,2020-06-25
10:00 ,91 F,73 F,55 %,VAR,5 mph,0 mph,27.81 in,0.0 in,Partly Cloudy,06,2020-06-25
10:30 ,91 F,73 F,55 %,ENE,5 mph,0 mph,27.81 in,0.0 in,Partly Cloudy,06,2020-06-25
11:00 ,90 F,72 F,55 %,S,7 mph,0 mph,27.81 in,0.0 in,Partly Cloudy,06,2020-06-25
11:30 ,90 F,73 F,59 %,ESE,9 mph,0 mph,27.81 in,0.0 in,Haze,06,2020-06-25
12:00 ,86 F,73 F,66 %,SE,6 mph,0 mph,27.81 in,0.0 in,Haze,06,2020-06-25
12:30 ,86 F,73 F,66 %,SSE,6 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-25
13:00,86 F,73 F,66 %,ESE,5 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-25
13:30,86 F,73 F,66 %,E,5 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-25
14:00,86 F,73 F,66 %,E,6 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-25
14:30,86 F,73 F,66 %,ESE,5 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-25
15:00,84 F,73 F,70 %,SE,7 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-25
02:30 ,77 F,73 F,89 %,VAR,2 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-26
03:00 ,79 F,73 F,83 %,VAR,2 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-26
03:30 ,81 F,73 F,79 %,SSW,6 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-26
04:00 ,82 F,75 F,79 %,VAR,2 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-26
04:30 ,81 F,75 F,84 %,CALM,0 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-26
05:00 ,84 F,75 F,74 %,SW,5 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-26
05:30 ,84 F,75 F,74 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-26
05:30 ,88 F,75 F,66 %,S,6 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-26
06:00 ,86 F,75 F,70 %,VAR,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-26
06:00 ,88 F,73 F,62 %,WSW,5 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-26
06:30 ,90 F,73 F,59 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-26
07:00 ,90 F,75 F,62 %,VAR,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-26
07:30 ,90 F,73 F,59 %,SSW,5 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-26
08:00 ,90 F,73 F,59 %,VAR,3 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-26
08:30 ,91 F,73 F,55 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-26
09:00 ,91 F,73 F,55 %,S,6 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-26
09:30 ,91 F,73 F,55 %,S,6 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-26
10:00 ,90 F,72 F,55 %,SE,5 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-26
10:30 ,88 F,72 F,58 %,VAR,5 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-26
11:00 ,88 F,72 F,58 %,SE,5 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-26
11:30 ,88 F,72 F,58 %,ESE,5 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-26
12:00 ,88 F,72 F,58 %,E,6 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-26
12:30 ,86 F,72 F,62 %,E,5 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-26
13:00,86 F,72 F,62 %,E,3 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-26
13:30,84 F,72 F,66 %,E,5 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-26
14:00,84 F,72 F,66 %,E,5 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-26
14:30,84 F,72 F,66 %,E,6 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-26
15:00,84 F,72 F,66 %,E,6 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-26
02:30 ,81 F,73 F,79 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-27
03:00 ,82 F,75 F,79 %,CALM,0 mph,0 mph,27.92 in,0.0 in,Fog,06,2020-06-27
03:30 ,84 F,77 F,79 %,SSE,3 mph,0 mph,27.92 in,0.0 in,Fog,06,2020-06-27
04:00 ,86 F,77 F,74 %,SSE,3 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-27
04:30 ,88 F,77 F,70 %,CALM,0 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-27
05:00 ,88 F,77 F,70 %,CALM,0 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-27
05:30 ,90 F,77 F,66 %,SW,6 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-27
05:30 ,90 F,77 F,66 %,S,7 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-27
06:00 ,91 F,77 F,63 %,SE,5 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-27
06:00 ,90 F,77 F,66 %,SW,6 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-27
06:30 ,93 F,77 F,59 %,SSW,5 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-27
07:00 ,93 F,75 F,56 %,VAR,3 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-27
07:30 ,93 F,77 F,59 %,SSE,5 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-27
08:00 ,91 F,75 F,59 %,SSW,5 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-27
08:30 ,93 F,75 F,56 %,SSE,6 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-27
09:00 ,93 F,75 F,56 %,SSE,6 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-27
09:30 ,93 F,75 F,56 %,S,6 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-27
10:00 ,93 F,75 F,56 %,S,5 mph,0 mph,27.81 in,0.0 in,Haze,06,2020-06-27
10:30 ,93 F,73 F,52 %,SW,5 mph,0 mph,27.81 in,0.0 in,Haze,06,2020-06-27
11:00 ,81 F,75 F,84 %,WNW,9 mph,0 mph,27.81 in,0.0 in,Light Rain with Thunder,06,2020-06-27
11:30 ,81 F,75 F,84 %,W,9 mph,0 mph,27.86 in,0.0 in,T-Storm,06,2020-06-27
12:00 ,73 F,72 F,94 %,NE,7 mph,0 mph,27.84 in,0.0 in,Light Rain with Thunder,06,2020-06-27
12:30 ,73 F,72 F,94 %,VAR,5 mph,0 mph,27.84 in,0.0 in,Drizzle,06,2020-06-27
13:00,75 F,73 F,94 %,VAR,3 mph,0 mph,27.86 in,0.0 in,Fog,06,2020-06-27
13:30,75 F,73 F,94 %,E,5 mph,0 mph,27.89 in,0.0 in,T-Storm,06,2020-06-27
14:00,72 F,70 F,94 %,SSE,5 mph,0 mph,27.92 in,0.0 in,T-Storm,06,2020-06-27
14:30,72 F,70 F,94 %,ESE,5 mph,0 mph,27.92 in,0.0 in,Light Rain with Thunder,06,2020-06-27
15:00,73 F,72 F,94 %,SE,5 mph,0 mph,27.92 in,0.0 in,Drizzle,06,2020-06-27
02:30 ,73 F,73 F,100 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-28
03:00 ,73 F,73 F,100 %,WNW,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-28
03:30 ,75 F,73 F,94 %,WNW,5 mph,0 mph,27.95 in,0.0 in,Haze,06,2020-06-28
04:00 ,75 F,72 F,89 %,WNW,6 mph,0 mph,27.95 in,0.0 in,Haze,06,2020-06-28
04:30 ,77 F,73 F,89 %,WNW,5 mph,0 mph,27.95 in,0.0 in,Haze,06,2020-06-28
05:00 ,79 F,73 F,83 %,VAR,2 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-28
05:30 ,81 F,73 F,79 %,VAR,3 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-28
05:30 ,82 F,75 F,79 %,VAR,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-28
06:00 ,82 F,75 F,79 %,VAR,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-28
06:00 ,84 F,75 F,74 %,VAR,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-28
06:30 ,84 F,75 F,74 %,VAR,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-28
07:00 ,86 F,73 F,66 %,VAR,3 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-28
07:30 ,86 F,73 F,66 %,VAR,2 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-28
08:00 ,86 F,73 F,66 %,NE,3 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-28
08:30 ,88 F,73 F,62 %,NE,5 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-28
09:00 ,86 F,72 F,62 %,VAR,3 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-28
09:30 ,84 F,75 F,74 %,SW,5 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-28
10:00 ,84 F,73 F,70 %,SSW,5 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-28
10:30 ,79 F,73 F,83 %,WNW,6 mph,0 mph,27.84 in,0.0 in,Light Rain with Thunder,06,2020-06-28
12:30 ,77 F,75 F,94 %,VAR,5 mph,0 mph,27.84 in,0.0 in,Mostly Cloudy,06,2020-06-28
13:00,77 F,75 F,94 %,VAR,5 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,06,2020-06-28
13:30,75 F,75 F,100 %,VAR,5 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,06,2020-06-28
14:00,77 F,75 F,94 %,VAR,5 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,06,2020-06-28
14:30,77 F,75 F,94 %,VAR,5 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,06,2020-06-28
15:00,77 F,75 F,94 %,WNW,6 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,06,2020-06-28
02:30 ,75 F,73 F,94 %,WNW,3 mph,0 mph,27.92 in,0.0 in,Haze,06,2020-06-29
03:00 ,75 F,73 F,94 %,WNW,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-29
03:30 ,77 F,73 F,89 %,WNW,7 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-29
04:00 ,77 F,73 F,89 %,W,6 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-29
04:30 ,79 F,75 F,89 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-29
05:00 ,81 F,75 F,84 %,VAR,2 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-29
05:30 ,82 F,75 F,79 %,VAR,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-29
05:30 ,86 F,75 F,70 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-29
06:00 ,82 F,75 F,79 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-29
06:00 ,84 F,75 F,74 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-29
06:30 ,88 F,77 F,70 %,VAR,2 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-29
07:00 ,88 F,75 F,66 %,VAR,2 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-29
07:30 ,86 F,72 F,62 %,CALM,0 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-29
08:00 ,84 F,75 F,74 %,CALM,0 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-29
08:30 ,82 F,75 F,79 %,NNW,7 mph,0 mph,27.84 in,0.0 in,Mostly Cloudy,06,2020-06-29
09:00 ,82 F,75 F,79 %,N,5 mph,0 mph,27.81 in,0.0 in,Mostly Cloudy,06,2020-06-29
09:30 ,81 F,75 F,84 %,WNW,6 mph,0 mph,27.84 in,0.0 in,Light Rain with Thunder,06,2020-06-29
10:00 ,73 F,72 F,94 %,NNE,8 mph,0 mph,27.84 in,0.0 in,T-Storm,06,2020-06-29
10:30 ,73 F,72 F,94 %,NNE,5 mph,0 mph,27.81 in,0.0 in,Light Rain with Thunder,06,2020-06-29
11:00 ,73 F,72 F,94 %,NNE,5 mph,0 mph,27.84 in,0.0 in,Drizzle,06,2020-06-29
11:30 ,73 F,73 F,100 %,NW,5 mph,0 mph,27.84 in,0.0 in,Light Drizzle,06,2020-06-29
12:00 ,75 F,73 F,94 %,VAR,3 mph,0 mph,27.81 in,0.0 in,Mostly Cloudy,06,2020-06-29
12:30 ,75 F,73 F,94 %,N,6 mph,0 mph,27.84 in,0.0 in,Mostly Cloudy,06,2020-06-29
13:00,75 F,73 F,94 %,N,5 mph,0 mph,27.84 in,0.0 in,Mostly Cloudy,06,2020-06-29
13:30,75 F,73 F,94 %,N,5 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,06,2020-06-29
14:00,75 F,73 F,94 %,WNW,5 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,06,2020-06-29
14:30,75 F,73 F,94 %,W,5 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,06,2020-06-29
15:00,75 F,73 F,94 %,W,5 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,06,2020-06-29
02:30 ,75 F,75 F,100 %,S,6 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-30
03:00 ,75 F,75 F,100 %,SW,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-30
03:30 ,77 F,73 F,89 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-30
04:00 ,77 F,75 F,94 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-30
04:30 ,79 F,77 F,94 %,VAR,2 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-30
05:00 ,82 F,77 F,84 %,CALM,0 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-30
05:30 ,82 F,77 F,84 %,VAR,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-30
05:30 ,86 F,77 F,74 %,NNW,6 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-30
06:00 ,84 F,77 F,79 %,VAR,3 mph,0 mph,27.89 in,0.0 in,Haze,06,2020-06-30
06:00 ,86 F,75 F,70 %,NW,5 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-30
06:30 ,84 F,73 F,70 %,NNW,6 mph,0 mph,27.86 in,0.0 in,Haze,06,2020-06-30
07:00 ,86 F,75 F,70 %,CALM,0 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-30
07:30 ,86 F,77 F,74 %,N,7 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-30
08:00 ,86 F,77 F,74 %,VAR,3 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-30
08:30 ,88 F,77 F,70 %,WNW,7 mph,0 mph,27.84 in,0.0 in,Haze,06,2020-06-30
09:00 ,88 F,77 F,70 %,WNW,6 mph,0 mph,27.81 in,0.0 in,Haze,06,2020-06-30
09:30 ,90 F,75 F,62 %,W,7 mph,0 mph,27.81 in,0.0 in,Haze,06,2020-06-30
10:00 ,86 F,75 F,70 %,W,7 mph,0 mph,27.81 in,0.0 in,Haze,06,2020-06-30
10:30 ,84 F,75 F,74 %,NE,8 mph,0 mph,27.81 in,0.0 in,Mostly Cloudy,06,2020-06-30
11:00 ,82 F,75 F,79 %,NNW,6 mph,0 mph,27.81 in,0.0 in,Mostly Cloudy,06,2020-06-30
11:30 ,82 F,73 F,74 %,SSW,6 mph,0 mph,27.81 in,0.0 in,Mostly Cloudy,06,2020-06-30
12:00 ,82 F,73 F,74 %,WSW,6 mph,0 mph,27.84 in,0.0 in,Mostly Cloudy,06,2020-06-30
12:30 ,82 F,75 F,79 %,SSW,5 mph,0 mph,27.81 in,0.0 in,Mostly Cloudy,06,2020-06-30
13:00,81 F,75 F,84 %,SSW,6 mph,0 mph,27.84 in,0.0 in,Mostly Cloudy,06,2020-06-30
13:30,81 F,75 F,84 %,SSW,6 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,06,2020-06-30
14:00,81 F,73 F,79 %,SSW,5 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,06,2020-06-30
14:30,79 F,73 F,83 %,SW,6 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,06,2020-06-30
15:00,79 F,73 F,83 %,SW,6 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,06,2020-06-30
02:30 ,77 F,72 F,83 %,W,8 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
03:00 ,77 F,73 F,89 %,W,10 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
04:00 ,79 F,73 F,83 %,W,6 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
04:30 ,81 F,73 F,79 %,WNW,6 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
05:00 ,81 F,73 F,79 %,W,3 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
05:30 ,82 F,75 F,79 %,W,6 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
05:30 ,84 F,75 F,74 %,VAR,2 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
06:00 ,82 F,73 F,74 %,W,6 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
06:00 ,82 F,73 F,74 %,SW,8 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
06:30 ,82 F,73 F,74 %,WSW,10 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
07:00 ,84 F,73 F,70 %,SSW,5 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
07:30 ,84 F,75 F,74 %,SSW,7 mph,0 mph,27.86 in,0.0 in,Haze,07,2020-07-01
08:00 ,86 F,73 F,66 %,SSW,7 mph,0 mph,27.84 in,0.0 in,Haze,07,2020-07-01
08:30 ,86 F,73 F,66 %,WSW,10 mph,0 mph,27.84 in,0.0 in,Haze,07,2020-07-01
09:00 ,86 F,73 F,66 %,W,9 mph,0 mph,27.81 in,0.0 in,Haze,07,2020-07-01
09:30 ,88 F,73 F,62 %,SW,5 mph,0 mph,27.81 in,0.0 in,Haze,07,2020-07-01
10:00 ,86 F,72 F,62 %,SW,8 mph,0 mph,27.78 in,0.0 in,Haze,07,2020-07-01
10:30 ,86 F,72 F,62 %,SSW,6 mph,0 mph,27.78 in,0.0 in,Haze,07,2020-07-01
11:00 ,84 F,72 F,66 %,S,9 mph,0 mph,27.78 in,0.0 in,Haze,07,2020-07-01
11:30 ,84 F,72 F,66 %,WSW,6 mph,0 mph,27.81 in,0.0 in,Haze,07,2020-07-01
12:00 ,84 F,72 F,66 %,SW,6 mph,0 mph,27.81 in,0.0 in,Haze,07,2020-07-01
12:30 ,84 F,72 F,66 %,W,5 mph,0 mph,27.84 in,0.0 in,Haze,07,2020-07-01
13:00,84 F,72 F,66 %,W,5 mph,0 mph,27.84 in,0.0 in,Haze,07,2020-07-01
13:30,84 F,72 F,66 %,WSW,3 mph,0 mph,27.86 in,0.0 in,Haze,07,2020-07-01
14:00,84 F,72 F,66 %,S,3 mph,0 mph,27.86 in,0.0 in,Haze,07,2020-07-01
14:30,81 F,75 F,84 %,VAR,2 mph,0 mph,27.86 in,0.0 in,Haze,07,2020-07-01
15:00,81 F,73 F,79 %,VAR,2 mph,0 mph,27.89 in,0.0 in,Haze,07,2020-07-01
02:30 ,75 F,72 F,89 %,W,9 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,07,2020-07-02
03:00 ,75 F,72 F,89 %,W,9 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,07,2020-07-02
03:30 ,75 F,72 F,89 %,W,12 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,07,2020-07-02
04:00 ,77 F,72 F,83 %,W,8 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,07,2020-07-02
04:30 ,77 F,73 F,89 %,W,9 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,07,2020-07-02
05:00 ,79 F,73 F,83 %,W,10 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,07,2020-07-02
05:30 ,81 F,73 F,79 %,W,10 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,07,2020-07-02
05:30 ,82 F,73 F,74 %,WNW,8 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,07,2020-07-02
06:00 ,81 F,73 F,79 %,W,10 mph,0 mph,27.89 in,0.0 in,Mostly Cloudy,07,2020-07-02
06:00 ,82 F,75 F,79 %,WSW,6 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,07,2020-07-02
06:30 ,84 F,75 F,74 %,W,7 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,07,2020-07-02
07:00 ,84 F,75 F,74 %,W,7 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,07,2020-07-02
07:30 ,84 F,75 F,74 %,WSW,6 mph,0 mph,27.86 in,0.0 in,Mostly Cloudy,07,2020-07-02
08:00 ,86 F,75 F,70 %,W,7 mph,0 mph,27.84 in,0.0 in,Mostly Cloudy,07,2020-07-02
08:30 ,86 F,73 F,66 %,W,6 mph,0 mph,27.81 in,0.0 in,Mostly Cloudy,07,2020-07-02
09:00 ,86 F,73 F,66 %,W,7 mph,0 mph,27.81 in,0.0 in,Haze,07,2020-07-02
09:30 ,88 F,73 F,62 %,WNW,7 mph,0 mph,27.78 in,0.0 in,Haze,07,2020-07-02
10:00 ,88 F,73 F,62 %,W,7 mph,0 mph,27.78 in,0.0 in,Haze,07,2020-07-02
10:30 ,86 F,75 F,70 %,NNW,5 mph,0 mph,27.78 in,0.0 in,Haze,07,2020-07-02
11:00 ,84 F,75 F,74 %,VAR,2 mph,0 mph,27.75 in,0.0 in,Haze,07,2020-07-02
11:30 ,84 F,75 F,74 %,VAR,5 mph,0 mph,27.75 in,0.0 in,Haze,07,2020-07-02
12:00 ,82 F,75 F,79 %,VAR,5 mph,0 mph,27.78 in,0.0 in,Haze,07,2020-07-02
12:30 ,82 F,75 F,79 %,WNW,7 mph,0 mph,27.78 in,0.0 in,Light Drizzle,07,2020-07-02
13:00,81 F,75 F,84 %,VAR,5 mph,0 mph,27.78 in,0.0 in,Drizzle,07,2020-07-02
13:30,81 F,73 F,79 %,WNW,6 mph,0 mph,27.81 in,0.0 in,Haze,07,2020-07-02
14:00,81 F,73 F,79 %,VAR,5 mph,0 mph,27.81 in,0.0 in,Haze,07,2020-07-02
